"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"14330","ytniris","[신한DS] YTN CoP 실습 - IRIS","YTN 첫번째 실습으로 아주 간단한 IRIS(붓꽃) 데이터 분석하기","InClass","184926","","1","","04/24/2019 16:25:27","06/16/2019 23:59:00","","","","","True","True","False","True","0","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","18","18","25"
"14345","onelasttrain","Clustering","Use clustering for classification.You have to use only clustering methods. No classifiers.","InClass","185957","","1","","04/25/2019 19:35:45","04/28/2019 23:59:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","1","","False","False","False","False","","","1","0","False","30","30","180"
"14350","11785-hw1-fall2019","11-785 Homework 1 Part 2 - Fall 19","Introduction to Neural Networks","InClass","353032","","1","","09/09/2019 15:58:07","09/29/2019 04:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","True","False","False","False","","","1","0","False","244","244","2167"
"14539","dcase2019-task1a-leaderboard","DCASE2019 Challenge - Task1A Leaderboard","Acoustic Scene Classification","InClass","202378","1593","1","","05/13/2019 06:57:20","06/16/2019 23:59:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","1","4","","False","False","False","False","","","1","0","False","94","105","611"
"14507","viscovery-bread-85tw","Viscovery Bread 85TW","viscovery bread 85 TW leaderboard","InClass","196904","","1","","05/07/2019 07:24:19","12/31/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","100","","False","False","False","False","","","1","0","False","0","0","0"
"14508","viscovery-bread-85tw-v2","Viscovery bread 85TW v2","viscovery bread 85tw v2 leaderboard","InClass","196945","","1","","05/07/2019 08:12:54","12/31/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","100","","False","False","False","False","","","1","0","False","0","0","0"
"14520","introml2019nccu","IntroML2019NCCU","for students","InClass","200828","","1","","05/11/2019 07:17:28","06/27/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","4","2","","False","False","False","False","","","1","0","False","11","17","102"
"14496","ml2019spring-hw8","ML2019spring-hw8","Machine Learning 2019 homework 8 - Model Compression for Image Sentiment Classification","InClass","210858","","1","","05/23/2019 09:00:00","06/06/2019 04:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","True","False","False","False","","","1","0","False","118","118","1106"
"14497","ml2019spring-hw7","ML2019spring-hw7","Machine Learning class homework 7 - Unsupervised Learning","InClass","196058","","1","","05/09/2019 03:00:00","05/23/2019 04:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","123","123","2347"
"14499","football-sentiment-analysis","Football Sentiment Analysis","Predict the Sentiment in Twitter Messages written during a football match","InClass","196229","","1","","05/06/2019 00:00:00","05/15/2019 23:59:00","","","","","True","True","False","True","49","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","7","39","298"
"14453","cht-ml-2019-text-sentiment-classification","CHT ML 2019 - Text Sentiment Classification","HW4 Recurrent Neural Network","InClass","196195","","1","","05/06/2019 12:18:05","05/21/2019 08:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","36","36","395"
"14461","bmm497-assignment3","BMM497-Assignment3","BMM497-Assignment3","InClass","194028","","1","","05/03/2019 22:52:33","05/17/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","8","8","29"
"14476","datasciencediku","Datascience Class","Fake news detection competition","InClass","198021","","1","","05/08/2019 10:03:16","06/14/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","30","","False","False","False","False","","","1","0","False","31","61","355"
"14481","mpcs53111-hw5-fashionmnist","MPCS53111-HW5-FashionMNIST","MPCS53111 HW5FashionMNIST","InClass","194695","","1","","05/04/2019 17:41:37","05/17/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","True","False","False","False","","","1","0","False","20","20","54"
"14482","mpcs53111-hw5-cifar100","MPCS53111-HW5-CIFAR100","MPCS53111 HW5 CIFAR100","InClass","194722","","1","","05/04/2019 18:43:15","05/17/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","True","False","False","False","","","1","0","False","20","20","35"
"14048","19sc403","Assignment 3: CNN","Implement CNN on MNIST image data in python","InClass","171293","","1","","04/09/2019 12:27:41","04/28/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","0","0","0"
"14079","2019sc403","SC403-Assignment 3","Implementing CNN on MNIST Data","InClass","173228","","1","","04/11/2019 09:59:18","04/28/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","33","33","428"
"14144","fcis-cs-deeplearningcompetition","FCIS Deep Learning Competition","This competition is for CS Department in Neural Networks Course at FCIS","InClass","177747","","1","","04/16/2019 13:13:00","05/12/2019 00:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","2","","False","False","False","False","","","1","0","False","26","62","246"
"14145","fcis-sc-deeplearning-competition","FCIS Deep Learning Competition","This competition is for SC Department in Neural Networks and Deep Learning Course at FCIS","InClass","441875","","1","","11/28/2019 18:20:55","12/23/2019 07:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","2","","False","False","False","False","","","1","0","False","27","53","201"
"14127","cs-475-generative-models-for-sentiment-analysis","CS 475: Generative models for sentiment analysis","Analyzing consumer reviews using Naive Bayes (NB) and mixture models (MM)","InClass","175586","","1","","04/13/2019 19:55:13","05/03/2019 15:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","83","83","210"
"14128","cs-475-generative-models-for-mnist","CS 475: Generative models for MNIST","Handwritten digit recognition using Naive Bayes (NB) and mixture models (MM)","InClass","180426","","1","","04/19/2019 14:52:55","05/03/2019 15:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","83","83","197"
"14065","cs-543-deep-conv-nets","CS 543 Deep Conv Nets","CIFAR100 Classification","InClass","174814","","1","","04/12/2019 20:37:00","05/02/2019 11:59:00","","","","","True","True","False","True","10","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","","1","0","False","237","237","1233"
"14070","aia-dnn-classification-pokemongo-fourth","AIA Pokemon forecast using DNN","台灣人工智慧學校 技術領袖班 深度學習 預測","InClass","172004","","1","","04/10/2019 06:26:51","04/09/2020 23:59:00","","","","","True","True","False","True","90","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","185","185","2459"
"14073","csci-ml-s19-pa4","Programming Assignment 4","Dominating tree types in the forest","InClass","172016","","1","","04/10/2019 06:35:05","04/24/2019 23:59:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","5","","False","False","False","False","","","1","0","False","39","39","169"
"13986","st4035-2019-assignment-1","ST4035_2019-Assignment 1","Find the best classifier (based on the accuracy) to predict the class of car.","InClass","168865","","1","","04/06/2019 15:11:24","04/26/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","3","","True","False","False","False","","","1","0","False","46","46","904"
"13952","taxi-fixing","Taxi-Fixing","Dont spare a ride!","InClass","167378","","1","","04/04/2019 15:13:10","04/04/2019 16:20:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","1","1","1"
"13876","dlschool-fashionmnist3","DLSchool: clothes recognition","Предскажите тип одежды по изображению","InClass","164766","","1","","04/01/2019 15:09:54","04/09/2019 22:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","359","359","1330"
"13811","utkmls-twitter-spam-detection-competition","UtkMl's Twitter Spam Detection Competition","Tackling Twitter's Spam problem!","InClass","162078","","1","","03/28/2019 22:10:08","04/11/2019 22:35:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","11","11","13"
"13788","utkml-twitter-spam","UtkMl's Twitter Spam Detection Competition","Tackling Twitter's Spam problem!","InClass","161296","","1","","03/28/2019 00:36:40","04/11/2019 23:59:00","","","","","True","True","False","True","45","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","2","2","2"
"13795","fwdtest","Fwd test Comp for Beginners","SImple Classifiy","InClass","161777","","1","","03/28/2019 13:23:34","03/28/2019 13:52:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","","1","0","False","1","1","1"
"13800","hw03-kernels-currency","HW03-Kernels-Currency","Classify currencies","InClass","162005","","1","","03/28/2019 19:27:58","04/14/2019 21:00:00","","","","","True","True","False","True","40","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","","1","0","False","125","125","226"
"13941","ds100-sp19-proj2","DS100 SP19 Project 2","Spam/Ham Email Classification","InClass","166901","","1","","04/04/2019 05:10:50","04/21/2019 18:00:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","4","2","","False","False","False","False","","","1","0","False","0","0","0"
"13942","ub-politician-tweets-ii-politicians","UB | Politician tweets II - Politicians","Can you predict the politician that tweeted?","InClass","166755","","1","","04/03/2019 23:46:26","06/15/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","7","26","25"
"13929","ub-politician-tweets-ii","UB | Politician tweets II - Parties","Can you predict the party of a politician given one tweet?","InClass","166753","","1","","04/03/2019 23:38:54","06/15/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","10","37","169"
"13899","bda-2018-19-sem2-test-competition","BDA 2018-19 sem2 test competition","In this test competition teams build a text based personality profiler","InClass","167210","","1","","04/04/2019 11:43:21","04/11/2019 12:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","1","","False","False","False","False","","","1","0","False","6","12","18"
"13903","bbm497-assignment2","BBM497-Assignment2","BBM497-Assignment2","InClass","174355","","1","","04/12/2019 08:58:29","04/12/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","10","","False","False","False","False","","","1","0","False","15","15","25"
"13837","cs475-sp19-sentiment-analysis","CS 475 (Spring'19) Sentiment Analysis","Sentiment analysis using SVMs","InClass","162971","","1","","03/30/2019 04:47:22","04/18/2019 15:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","81","81","209"
"13848","lab3-classification","Lab3-Classification","Here's a multi class classification problem based on GoT data for you.","InClass","163840","","1","","03/31/2019 09:23:09","04/04/2019 23:59:00","","","","","True","True","False","True","70","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","8","2","","False","False","False","False","","","1","0","False","43","43","353"
"13853","yidu-ai-data-science-course-week-2","Yidu AI Data Science Course Week 2","Classify spam email","InClass","163998","","1","","03/31/2019 15:15:12","05/31/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","","1","0","False","1","1","2"
"13751","test-hackathon","test hackathon","to test things","InClass","159647","","1","","03/26/2019 06:53:03","06/30/2019 23:59:00","","","","","True","True","False","True","25","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","","1","0","False","0","0","0"
"13781","twitter-spam","UtkMl's Twitter Spam Detection Competition","Tackling Twitter's Spam problem!","InClass","160941","","1","","03/27/2019 15:25:49","03/27/2019 19:59:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","0","0","0"
"13383","ml2019spring-hw2","ML2019spring-hw2","Machine Learning class homework 2","InClass","142191","","1","","03/07/2019 03:01:21","03/23/2019 04:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","True","False","False","False","","","1","0","False","165","165","2778"
"13399","ml-medellin-mar2019","Clasificación de señales de tránsito","En esta competencia te retamos a clasificar señales de tránsito.","InClass","144406","","1","","03/08/2019 11:57:16","04/30/2019 23:59:00","","","","","True","True","False","True","15","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","True","False","False","False","","","1","0","False","11","11","29"
"13439","rt1","RGUKT Test 1","Come let'sdo it!","InClass","144180","","1","","03/08/2019 04:50:59","03/07/2019 11:29:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","","1","0","False","0","0","0"
"13339","ml2019spring-hw3","ML2019SPRING-hw3","Machine Learning, 2019 Homework 3 - Image Sentiment Classification","InClass","147387","","1","","03/12/2019 11:53:09","04/11/2019 04:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","147","147","2435"
"13337","steam-dataset","Steam Dataset","kontes daming","InClass","140067","","1","","03/02/2019 02:40:07","03/05/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","1","1","2"
"13351","learn-ai-bbc","BBC News Classification","News Articles Categorization","InClass","140439","","1","","03/02/2019 18:17:41","03/23/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","9","9","21"
"13353","usais-classification","Internal USAIS competition vol.2","Determine if the mushroom is poisonous or not using classification models","InClass","141023","","1","","03/03/2019 18:12:35","03/25/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","1","1","2"
"13357","mipt-ner","NER - Named Entity Recognition","Дз1 - Извлечение именованных ущностей","InClass","140980","","1","","03/03/2019 16:22:15","03/25/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","26","43","142"
"13362","ir-3-dssm","IR. Семинарское задание №3. DSSM","Необходимо для каждого запроса из тестовой выборки указать наиболее релевантный документ.","InClass","141055","","1","","03/03/2019 19:37:29","03/25/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","True","False","False","False","","","1","0","False","29","29","119"
"13558","who-survived-the-titanic","Who Survived the Titanic?","Classifying Which Passengers Survived the Titanic Disaster","InClass","149860","","1","","03/14/2019 18:00:38","04/12/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","","1","0","False","6","6","43"
"13518","heart-disease-prediction","Heart Disease Prediction","Predict whether a patient had a heart disease","InClass","147433","","1","","03/12/2019 13:25:02","03/27/2019 23:59:00","","","","","True","True","False","True","38","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","2","2","24"
"13531","cuny-csi-fashion-mnist","Fashion MNIST","Recognize clothing items from their pictures","InClass","152753","","1","","03/18/2019 19:05:12","06/01/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","50","","False","False","False","False","","","1","0","False","11","13","206"
"13549","dromosys-movie-review","Dromosys Movie Review","Sentiment classification on movie reviews","InClass","149369","","1","","03/14/2019 06:00:33","06/01/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","0","0","0"
"13503","ciphertext-challenge-ii","Ciphertext Challenge II","553398 418126 467884 411 374106 551004 356535 539549 487091 290502 121468 556912 469347 515719 201909 101","Playground","161025","4","1","","03/27/2019 17:36:18","04/25/2019 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","Swag","0.0000","3","0","False","74","79","173"
"13485","homework-2-part-2-classification-slack","Homework 2 Part 2 - Classification","11785 Spring'19 - Leaderboard for Classification Task of HW2P2","InClass","146292","","1","","03/11/2019 04:44:07","03/18/2019 04:30:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","45","45","243"
"13434","nctu-ml-2019-lab04","NCTU-ML-2019-Lab05","Kuzushiji-MNIST classification","InClass","144400","","1","","03/08/2019 11:50:34","04/10/2019 23:55:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","","1","0","False","57","57","894"
"13471","lpdatamining","LP Datamining","Qui aura les meilleures prédictions?","InClass","149964","","1","","03/14/2019 22:50:07","03/13/2019 22:58:00","","","","","True","True","False","True","40","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","","1","0","False","0","0","0"
"13621","homework-2-part-2-classification-late","Homework 2 Part 2 - Classification","11785 Spring'19 - Leaderboard for Classification Task of HW2P2","InClass","152216","","1","","03/18/2019 05:18:27","03/31/2019 03:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","","1","0","False","3","3","12"
"13639","code-marathon-ml-2","Code Marathon ML 2","Round 2 - Do not overfit!","InClass","153333","","1","","03/19/2019 13:32:18","03/20/2019 13:54:00","","","","","True","True","False","True","20","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","1","","True","False","False","False","","","1","0","False","17","17","62"
"13640","datamining-ai","Data Mining (AI)","This is a competition of image procession on Imagenet","InClass","154724","","1","","03/21/2019 02:20:21","04/21/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","47","47","383"
"13601","hw2-income-prediction-2019","HW2 Income Prediction 2019","Implement Binary Classification on Income Prediction Dataset","InClass","151653","","1","","03/17/2019 08:28:49","03/22/2019 08:40:00","","","","","True","True","False","True","60","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","5","","False","False","False","False","","","1","0","False","37","37","542"
"13606","bird-or-aircraft","Птица или самолет","Определи что на картинке! Птица или самолет","InClass","151753","","1","","03/17/2019 12:25:03","05/24/2019 20:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","True","False","False","False","","","1","0","False","10","10","121"
"13579","itmo-nlp-language-model","ITMO NLP Lab Language Model","The People vs the Language Model","InClass","150720","","1","","03/15/2019 20:33:17","03/23/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","","1","0","False","8","8","51"
"13566","fair-classification","Fair Classification","Maximize accuracy while achieving fairness requirement.","InClass","152783","","1","","03/18/2019 19:49:21","04/16/2019 05:00:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","","1","0","False","189","258","940"
"13722","bring-back-the-sun","Bring back the sun!","Can you tell whether a given image depicts a sunny scenery or not a sunny scenery using your favourite binary classifier?","InClass","158188","","1","","03/24/2019 08:56:07","06/14/2019 23:59:00","","","","","True","True","False","True","25","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","True","False","False","False","","","1","0","False","208","208","3929"
"13733","rrjjmm","rjm modeling","rjm modeling","InClass","158632","","1","","03/25/2019 00:21:03","03/25/2019 00:30:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","5","2","","False","False","False","False","","","1","0","False","0","0","0"
"13741","supervised-text-classification","Supervised text classification","Lab session assignment : Hotel review classification","InClass","159059","","1","","03/25/2019 12:54:39","03/31/2019 23:59:00","","","","","True","True","False","True","33","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","","1","0","False","7","7","25"
"13676","dat31-shuttle","DAT31 Shuttle Diaster","Predicting NASA Space Shuttle Part Failure","InClass","155512","","1","","03/21/2019 22:28:19","03/23/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","","1","0","False","11","11","13"
"13690","nnfllab06","Lab-06-NNFL","One Shot Learning","InClass","156037","","1","","03/22/2019 13:39:51","04/02/2019 23:59:00","","","","","True","True","False","True","50","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","1","","False","False","False","False","","","1","0","False","24","24","68"
"13717","techno19","DataHack-TechnoStart 2k19","RGUKT's first ever Machine Learning Competetion.","InClass","156787","","1","","03/23/2019 15:44:54","03/24/2019 23:59:00","","","","","True","True","False","True","49","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","","1","0","False","9","9","36"
"13671","idesigner","iDesigner - FGVCx 2019 - Hearst Magazine Media","Predict the designer based on 50,000 labeled fashion runway photos","InClass","163870","2567","1","","04/05/2019 00:00:00","05/31/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","2","","False","False","False","False","","","1","0","False","29","35","301"
"13611","classifying-images","Classifying Images","Classify images into one of 49 groups.","InClass","152053","","1","","03/19/2019 02:00:00","04/16/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","4","2","","False","False","False","False","","","1","0","False","8","8","52"
"11994","bas-479-predicting-whether-alumni-have-donated","BAS 479 Predicting Whether Alumni Have Donated","Can you predict whether an alumnus to UT has donated?","InClass","89277","","1","","11/20/2018 04:16:43","12/15/2018 04:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","True","False","False","False","","0.0000","1","0","False","32","32","164"
"12020","hackexpo2018","HackExpo2018","Use Deep Learning to tell the state of road traffic","InClass","91280","","1","","11/24/2018 09:21:37","11/24/2018 16:00:00","","","","","True","True","False","True","40","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","5","","False","False","False","False","","0.0000","1","0","False","10","43","57"
"12016","imdb-review","IMDB Review","Home work 3","InClass","90033","1914","1","","11/21/2018 13:33:42","12/09/2018 16:00:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","3","","True","False","False","False","","0.0000","1","0","False","64","64","231"
"11914","cs498dl-assignment-4-p2-language-recognition","CS498DL Assignment 4 - Language Recognition","Assignment 4 Part 2 RNN Language Recognition Task","InClass","87310","","1","","11/15/2018 18:32:20","12/05/2018 04:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","10","","True","False","False","False","","0.0000","1","0","False","82","82","245"
"11982","ub-politician-tweets","UB | Politician tweets","Can you predict the party of a politician given one tweet?","InClass","89109","","1","","11/19/2018 17:52:53","04/19/2019 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","10","","False","False","False","False","","0.0000","1","0","False","13","41","313"
"11988","ttic-31020-hw5-fmnist-gmm","TTIC 31020 HW5 FMNIST (GMM)","Fashion MNIST classification with Gaussian Mixture Models","InClass","89209","","1","","11/19/2018 23:22:30","12/01/2018 23:59:00","","","","","True","True","False","True","30","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","True","False","False","False","","0.0000","1","0","False","70","70","125"
"11774","tumor-activity","Tumor Activity","Tumor activity prediction results","InClass","84167","","1","","11/09/2018 15:43:50","11/29/2018 23:59:00","","","","","True","True","False","True","100","0.00000","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","1","","True","False","False","False","","0.0000","1","0","False","0","0","0"
