Question,Votes,Views,Date
Vectorizing MNIST KNN in Matlab,1,280,2017-02-19
Select specific MNIST classes to train a neural network in TensorFlow,0,"1,282",2017-02-18
Keras custom accuracy metric for list output,1,629,2017-02-18
TensorFlow LSTM to classify MNIST - understanding changing number of timesteps,2,"1,329",2017-02-17
"TensorFlow, Implementing Solution",0,89,2017-02-14
Converting Mnist dataset in image format,1,"3,025",2017-02-13
Debugging a Neural Network,12,"1,188",2017-02-09
TypeError: only integer scalar arrays can be converted to a scalar index,20,"92,808",2017-02-09
Entropy of a MNIST image with Tensorflow,2,"1,706",2017-02-08
Keras for multiple digit recognition,3,"1,186",2017-02-07
Adding more layers to tensorflow MNIST tutorial makes accuracy drop,1,"1,236",2017-02-02
Understand the example for Simple 3-layer MLP using MXNet in Julia,1,164,2017-02-01
Tensor Flow MNIST Evaluating predictions,1,667,2017-01-30
How to convert an arbitrary dataset to the siamese network dataset format in caffe?,1,882,2017-01-27
how to use MNIST datast on linux using tensorflow,0,277,2017-01-26
Python - How to use MNIST to predict a np.darray with different shape,0,82,2017-01-25
Data changing between calls in Tensorflow,2,72,2017-01-24
Tensor Flow - low accuracy on CNN Mnist Data set / How to batch accuracy calculations,0,"1,079",2017-01-18
Python can't import existing TensorFlow module,0,"1,729",2017-01-17
Splitting MNIST data tensorflow,0,"1,276",2017-01-15
What is the use of a rectified linear function in a basic neural network,1,74,2017-01-14
What is the replace for softmax layer in case more than one output can be activated?,4,"3,288",2017-01-11
How can I use Mnist dataset in MapReduce project?,1,94,2017-01-04
how to change softmaxlayer with regression in matconvnet,1,450,2016-12-23
Feeding image into tensorflow,1,373,2016-12-20
"Dimensions of this neural network i.e (4 inputs, 2 hidden layer with X neurons each, etc)",-1,622,2016-12-19
Error in building mean image file(Caffe),2,212,2016-12-19
"Why we need `int64` for MNIST labels in a loss function , from tensorflow?",2,259,2016-12-15
Tensorflow crashes with CUBLAS_STATUS_ALLOC_FAILED,20,"19,899",2016-12-13
Windows Tensorflow with Python unable to read mnist data due to permissions,1,728,2016-12-10
How to fix tensorflow tutorial (mnist for beginner) error?,0,456,2016-12-09
Unable to download MNIST data - tensorflow tutorial,0,451,2016-12-09
Understanding the Tensorflow MNIST tutorial - Is the input x a column matrix or an array of column matrices?,3,683,2016-12-06
Going from a 3-Layered NN to Deep Learning with ReLU,0,30,2016-12-06
Layer probability always 1,0,402,2016-12-05
the definition of decoder layer in autoencoder model for mnist case,2,343,2016-12-03
tensorflow memory MNIST tutorial,3,"1,247",2016-11-29
Why does CNN with constant initialization learn at all?,1,365,2016-11-27
How to get integer labels from MNIST examples after specifying one_hot=True?,0,"4,108",2016-11-27
Training MNIST dataset with Sigmoid Activation function,0,797,2016-11-26
How to make a Flatten filter by using MPS (MetalPerformanceShaders)?,6,216,2016-11-26
Apply one input to tensorflow session and get output,0,586,2016-11-24
How to convert a grayscale image into a list of pixel values?,2,"19,367",2016-11-21
Poor performance on digit recognition with CNN trained on MNIST dataset,2,903,2016-11-16
Why doesn't the TF MNIST example work with original data?,0,191,2016-11-14
How to put my dataset in a .pkl file in the exact format and data structure used in “mnist.pkl”?,2,"1,683",2016-11-09
python pickle UnicodeDecodeError,14,"10,679",2016-11-08
Reading MNIST by byte with python,0,"1,244",2016-11-07
Extract images from .idx3-ubyte file or GZIP via Python,24,"60,878",2016-11-04
Neural Networks : Padding Numpy array to match largest shape,1,114,2016-11-02
Understanding the learned weight for MNIST in TensorFlow,1,458,2016-11-01
"Keras ,Tensorflow Couldn't open CUDA library libcudnn.so. LD_LIBRARY_PATH:?",4,"5,330",2016-10-26
Tensorflow - Testing a mnist neural net with my own images,10,"3,970",2016-10-21
Oscillating accuracy of CNN training with Tensor Flow for MNIST handwritten digits,5,"2,306",2016-10-20
Tensorflow: Error rate doesn't improve even with more iterations or changing learning rate,1,794,2016-10-20
statsmodel.api fit() throws overflow error,1,697,2016-10-17
How can I make a matrix same as MNIST image dataset.,0,153,2016-10-12
Parsing Yann LeCun's MNIST IDX file format,7,"6,037",2016-10-11
Mnist dataset pattern recognition accuracy,1,631,2016-10-06
TensorFlow and the MNIST data set,0,250,2016-10-02
Neural Network doesn't work with large datasets,0,57,2016-10-01
How to put my dataset in a .pkl file with many images whose size are different?,1,267,2016-09-28
How do I load in the MNIST digits and label data in MATLAB?,2,"11,819",2016-09-19
My own data to tensorflow MNIST pipeline gives ValueError: input elements number isn't divisible by 65536,1,442,2016-09-18
tensorflow mnist (change image size),0,"1,041",2016-09-17
tensorflow CNN mnist example training accuracy drops to 0.06 from 1 unexpectedly with large iteration,3,731,2016-08-26
"Tensorflow Deep MNIST: Resource exhausted: OOM when allocating tensor with shape[10000,32,28,28]",17,"32,393",2016-08-22
caffe test error no field named “net” on testing MNIST,1,307,2016-08-20
Error with TensorFlow MNIST [duplicate],0,117,2016-08-12
How many iterations a needed to train tensorflow with the entire MNIST data set (60000 images)?,4,"3,170",2016-08-11
Reference for digit dataset on scikit learn,0,346,2016-08-10
"invalid type, must be a string or Tensor [TensorFlow]",1,"8,331",2016-08-04
Generating Grayscale Values Of An Image,0,327,2016-07-28
TensorFlow MNIST example feeding own images,0,633,2016-07-27
Tensorflow: Convert Tensor to numpy array then pass into a feed_dict,1,"8,579",2016-07-25
Simple Neural Network with MNIST stuck at 17% missclasification error,0,140,2016-07-21
Tensorflow Serving bazel build Error: mnist_inference_2.cc - Signatures' has not been declared,0,329,2016-07-15
TensorFlow - Show image from MNIST DataSet,18,"26,859",2016-07-11
"How to convert (samesize, categoriezed) images into dataset for TensorFlow",1,"2,408",2016-07-11
how does mnist file is read through following code.,0,144,2016-07-10
How to create 2-layers neural network using TensorFlow and python on MNIST data,5,"8,808",2016-07-01
R - Image Plot MNIST dataset,8,"4,177",2016-06-21
MNIST Tensorflow vs code from Michael Nielsen,0,563,2016-06-18
"MNIST Tensorflow: How to manipulate a tensor of the form [i] to a tensor of a form […0,0,0,1,0,0…] where 1 is at ith position?",0,433,2016-06-17
Mnist pixel borders,2,187,2016-06-09
How do I Locate/Specify the Size of Pooling Layers in Caffe,2,197,2016-06-08
What is the structure of torch dataset?,4,"4,239",2016-06-06
MatConvNet MNIST network for two classes,0,243,2016-06-04
Array List of Lists Python,2,417,2016-05-30
center of mass of pixels in grayscale image,4,"4,335",2016-05-25
Visualize MNIST dataset using OpenCV or Matplotlib/Pyplot,12,"31,039",2016-05-14
Handwritten digit recognition pre-processing (Rotation),2,821,2016-05-07
type matching error in theano [ Cannot convert Type Generic (of Variable <Generic>) into Type TensorType],1,193,2016-05-05
Torch7 with CUDA (CUnn and CUtorch) - Torch Demos with MNIST,1,"2,457",2016-05-02
How image is reduced to 7x7 by TensorFlow?,2,548,2016-05-02
How can I improve numpy's broadcast,0,44,2016-05-01
TensorFlow: Shape error,1,"1,352",2016-04-30
Uninitialized value error while using Adadelta optimizer in Tensorflow,0,"1,606",2016-04-26
Placeholder missing error in Tensor flow for CNN,1,"1,088",2016-04-26
How to prepare my own data for tensorflow?,8,"3,313",2016-04-24
PyBrain mnist classification,0,249,2016-04-18
Which cmap (colormap) to use with matplotlib imshow() to diplay the MNIST dataset images as black characters on white background,1,"1,825",2016-04-15
java.lang.OutOfMemoryError when running the DeepLearning4J MNIST sample,4,"8,212",2016-04-09
How to save weights of training data from MNIST testing on tensorflow for future use?,5,"1,099",2016-03-17
Channel swap needs to have the same number of dimensions as the input channels error in caffe,1,"1,515",2016-03-15
python memory error when loading MNIST.pkl.gz,1,978,2016-03-13
mnist dataset Lenet training,3,"1,689",2016-02-25
Hard to understand Caffe MNIST example,4,"3,014",2016-02-21
How to use opencv_dnn module for digit classification by using LeNet?,3,"2,461",2016-02-17
Why is the number of features in the 1st layer of CNN for MNIST 32?,2,134,2016-02-16
Caffe vs Theano MNIST example,2,"1,261",2016-02-16
how to extract (plot) the hidden units/softmax (features) from a autoencoder using Tensorflow,0,344,2016-02-10
import input_data MNIST tensorflow gives NoneType object (Attribute error),1,"1,060",2016-02-09
Lua/Torch: Split MNIST dataset into training and test with equal number of labels in each set,1,759,2016-02-03
How to use pickled file as dataset for keras,1,"1,211",2016-01-21
how to make a dataset of handwritten arithmetic operators like MNIST dataset,2,307,2016-01-15
Wrong dtype for a feed to the placeholder x-input TensorFlow,0,266,2016-01-14
Tensorflow MNIST beginners need some understanding evaluation step,0,536,2016-01-07
How to use the network trained using cnn_mnist example in MatConvNet?,2,"2,568",2016-01-06
Why Caffe's Accuracy layer's bottoms consist of InnerProduct and Label?,0,657,2016-01-02
Recognize Non-Digits,0,174,2015-12-24
"Viewing all the values from MNIST dataset, on terminal after unpickling",0,"1,599",2015-12-22
TensorFlow create dataset from numpy array,16,"15,837",2015-12-18
MNIST - Training stuck,2,748,2015-12-16
Loss CaffeNet vs LeNet on MNIST dataset,-4,354,2015-12-15
mnist database parsing c,0,598,2015-12-13
Why InfMnist (MNIST) size of 8M examples is calculated as 8 109 999 examples?,-2,577,2015-12-09
Theano CUDA exception,8,"1,600",2015-12-02
tensorflow beginner tutorial - read_data_sets fails,1,"10,154",2015-12-01
neural network training using back propagation issue,2,106,2015-11-18
Tensorflow - Does data adjancency matter ? - MNIST example,3,338,2015-11-14
import input_data MNIST tensorflow not working,32,"88,277",2015-11-12
Bayesian Neural Network: Computation of Hessian,2,598,2015-11-06
How to stack Autoencoder/ Create Deep Autoencoder with Theano class,0,445,2015-11-06
get mnist data as input for my program (RBMs),0,74,2015-10-28
Error while loading MNIST database in Python,1,"1,039",2015-09-30
Why does my neural network trained on MNIST data set not predict 7 and 9 correctly?,2,"1,117",2015-09-14
What do P letters mean in neural network layer scheme?,2,71,2015-09-07
How do I use a trained Theano artificial neural network on single examples?,0,614,2015-08-20
"cPickle.UnpicklingError: invalid load key, ' '.?",6,"14,762",2015-08-02
Torch: luajit out of memory on simple task,2,"1,150",2015-07-08
Why I got unsatisfactory result when I use svm model in scikit-learner to recognize handwriting figures in MNIST?,0,90,2015-06-30
Recommended values for OpenCV RTrees parameters,3,"1,000",2015-06-28
What is the image type in MNIST dataset?,1,217,2015-06-22
Python Numpy Error: ValueError: setting an array element with a sequence,3,"12,042",2015-05-29
"Error in system(cmd, input = filelist, intern = TRUE) : 'zip' not found",0,"1,301",2015-05-21
How to convert .txt to .idx3-ubyte format?,1,"4,564",2015-05-09
Issue with neuralnetwork_turial.lua with data preprocessing,2,468,2015-02-02
SOMLearning() & GetWinner() function in AFroge.Net (Neural Nerworks),1,292,2015-01-23
Pre-processing before digit recognition for NN & CNN trained with MNIST dataset,8,"9,445",2015-01-13
R:open mnist label file,0,257,2014-12-10
How to create a file like the MNIST dataset,6,"2,693",2014-11-12
NuPIC on MNIST Dataset,1,582,2014-10-07
How to put my dataset in a .pkl file in the exact format and data structure used in “mnist.pkl.gz”?,10,"26,226",2014-09-29
Reading MNIST dataset with javascript/node.js,4,"1,755",2014-07-29
How to unpack pkl file?,69,"161,850",2014-07-23
Poor performance on MNIST digit recognition data set,2,"2,283",2014-06-12
Reading MNIST Image Database binary file in MATLAB,4,"4,572",2014-06-09
Low accurracy on handwritten images when using MNIST as a training set,3,662,2014-05-20
Little Endian Reading MNIST File. Numbers out of range,0,438,2014-04-23
How to find why a RBM does not work correctly?,2,855,2014-01-22
Matio performance,0,255,2014-01-17
What did I do wrong with parsing MNIST dataset with BinaryReader in C#?,3,"1,578",2014-01-07
Accessing Data of a Theano Shared Variable,4,"7,029",2013-10-21
Reading the MNIST dataset using F#,3,476,2013-10-14
MNIST and SGDClassifier classifer,1,"3,653",2013-09-19
Using MNIST DATABASE for digits recognition.,1,"7,620",2013-08-07
PyDev can't find machine learning data,1,"1,513",2013-07-14
My 2 layer neural network gets only 2.05% test error rate on MNIST. Too low to be correct?,0,"1,870",2013-05-14
Are there similar datasets to MNIST?,5,"3,083",2013-03-23
Deskewing MNIST dateset,3,"1,511",2013-02-14
Strange Neural Network Classification phenomenon,2,351,2012-10-23
How can I read the MNIST dataset with C++?,2,"5,245",2012-10-21
handwritten digit dataset with already extracted features,2,"1,801",2012-02-03
Scatter plot of handwritten digits,1,803,2012-01-20
