Question,Votes,Views,Date
Devanagari Script Dataset with combined vowels and consonants,1,97,2018-03-05
Upscaling in a CNN: Conv Transpose or Tile(Nearest neighbor)?,1,546,2018-03-05
Specifying a rectangle around a binary object to define a spatially-constrained area?,0,"1,179",2018-03-04
Thinning/Skeletenization is distorting my image,0,"2,520",2018-03-04
How to recalculate the cooredinates of a point after scaling and rotation?,0,"1,007",2018-03-04
Detecting Colors on object in OpenCV - Python,1,"2,098",2018-03-03
Getting access to the output of intermediate layers in keras based on the input tensor being fed,1,314,2018-03-02
OpenCV digits merging into surrounding boxes,12,667,2018-03-02
convert arm_compute::Image to cv::Mat,2,298,2018-03-01
Color detection with OpenCV.JS,1,"1,945",2018-03-01
Redistort the image / undo image rectification,0,201,2018-03-01
Predicting single images with tensorflow dataset api,3,181,2018-03-01
Why is ReLU applied after residual connection in ResNet?,3,"1,955",2018-03-01
Filled Circle drawKeypoints,2,431,2018-02-28
Opencv recorded video is too slow and camera update is very slow,0,"2,057",2018-02-28
How to export an opencv object to disk in python?,0,117,2018-02-28
Using CameraSource class instead of SurfaceHolder.Callback,1,82,2018-02-28
GUI package to use on jupyter notebook (Selecting Points on an image),0,569,2018-02-27
Object Detection with Bounding Boxes,0,781,2018-02-27
Use SIFT in Python 3.6.4 in Mac OS X (AttributeError: module 'cv2.cv2' has no attribute 'xfeatures2d'),1,610,2018-02-27
Why is there no mention of any research paper linked to the StereoBM implementation of OpenCV? [closed],-3,247,2018-02-27
Using seamlessClone in OpenCV python produces image with “ghost” objects,3,"2,463",2018-02-27
Prepare images for a neural network model,0,119,2018-02-27
Variables to save should be passed in a dict or a list,0,528,2018-02-27
What does “soft-matching of local features” mean?,0,141,2018-02-26
StereoBM CPU and StereoBM GPU versions on OpenCV give very different output,1,285,2018-02-26
Angular loss in tensorflow doesn't decrease,1,286,2018-02-26
"during conversion of XYZ to linear sRGB answer is out of range [0,1]",0,555,2018-02-26
Python Scipy ndimage.gaussian_filter throwing runtime error,2,805,2018-02-25
How to Select a Region of Interest on a Video like this,-1,649,2018-02-25
Pooling Layer vs. Using Padding in Convolutional Layers,4,684,2018-02-24
BGR to HSV conversion doesn't work with OpenCV Python,0,746,2018-02-24
How do I provide path to image where asked for path to image?,-3,"2,175",2018-02-24
Different values for distortion coefficients from calibrateCamera and stereoCalibrate,0,111,2018-02-24
Find sudoku grid using OpenCV and Python,8,"6,485",2018-02-23
wrong output size after conv2d function,1,255,2018-02-23
Implementing Structured Tensor,1,264,2018-02-23
Text recognition model improvement suggestions,0,74,2018-02-23
How to draw contours using opencv in Python?,0,"3,655",2018-02-23
tensorflow NaN loss during training CNN model image classification,0,683,2018-02-23
Inception-ResNet-v2 model consists of how many layers?,4,"4,151",2018-02-22
Assign decreasing weights inside a in binary masks - python,0,34,2018-02-22
Opencv haartraining stuck at stage 0,0,46,2018-02-22
Custom vision internal failures,0,21,2018-02-22
Know algorithms to change the colour of a product,1,88,2018-02-22
Can findChessboardCorners be speeded up?,0,"2,185",2018-02-20
Line Follower based on Image Processing,2,582,2018-02-20
tensorflow object detection api and bboxes by image frame,0,618,2018-02-20
How does TensorFlow train kernels?,1,309,2018-02-20
OCR: How to localize characters in a serial number image?,2,364,2018-02-19
How to load more than one trained face recognizer in one face recognizer open CV?,0,92,2018-02-19
detect whether the checkbox is checked using opencv,4,"5,528",2018-02-19
Dividing the Image into user defined number of patches,0,59,2018-02-19
Issue with Imagenet classification with VGG16 pretrained weights,0,"1,145",2018-02-18
Example of neural network in keras that inputs and outputs an image [closed],-2,282,2018-02-18
Computer Vision: How to obtain what percentage of image contains a specific texture?,-1,79,2018-02-18
UV Projection of 3D shape onto 2D images,2,28,2018-02-17
How to use PyTorch multiprocessing?,4,"17,384",2018-02-16
How to get only text using OCR recognition feature of Microsoft Cognitive Services - Vision API?,5,"2,286",2018-02-16
OpenCV no longer opens video files VideoCapture,0,"1,057",2018-02-15
remove moving objects using warped perspective image,2,296,2018-02-15
Color histogram for a JPEG/PNG python,-2,144,2018-02-15
Getting deep learning tracker (GOTURN) to run opencv python,5,"2,409",2018-02-15
Explain difference between opencv's template matching methods in non-mathematical way,3,"1,849",2018-02-15
Yolo Custom Training - couldn't open file: data/obj.names,3,"4,920",2018-02-14
Make Inception Feature Extraction Faster,0,208,2018-02-14
Python image analysis - Check whether picture matches video frames,0,152,2018-02-13
How to extract frame types along with motion vectors using extract_mvs.c from ffmpeg,0,483,2018-02-13
Image Classification using Tensorflow,1,115,2018-02-13
What does tensorflow nonmaximum suppression function's argument “score” do to this function?,0,410,2018-02-13
Crop Facebook and Instagram photos from page screenshots,0,83,2018-02-13
Estimating distance from camera to ground plane point,1,"1,169",2018-02-12
How can I align warped images to create a panoramic image?,0,258,2018-02-12
opencv find block of text areas / detect document layout,2,648,2018-02-12
Convert boolean matrtix to image matrix in python,0,689,2018-02-12
"Unknown part of the code,not detecting unknown faces in the face recognition python program[opencv]",0,"1,922",2018-02-12
Retrain TF object detection API to detect a specific car model — How to prepare the training data?,0,386,2018-02-11
Effect of adding/removing layers in CNN,1,185,2018-02-11
Error while training a basic network in caffe using ImageData layer,2,102,2018-02-11
Integrate Opencv dll in C#,0,118,2018-02-11
How to use ridge detection filter in opencv,7,"4,926",2018-02-11
Looking for clarification on “running” Tensorflow models,0,28,2018-02-10
IndexError: tuple index out of range -python,0,"3,007",2018-02-10
Run MatConvNet on CPU with maximum number of workers,1,66,2018-02-10
Why is the Vision framework unable to align two images?,10,636,2018-02-10
Resnet50 to classify human action on videos in PyTorch,2,435,2018-02-09
How to obtain the hash from the opencv image_hash module PHashImpl,0,478,2018-02-09
Energy/cost for magnetic lasso,0,150,2018-02-09
OpenCV projectPoints(): inconsistent covariance/standard deviation of estimated poses,2,342,2018-02-09
evaluate photometric alignment of 2 images,0,111,2018-02-09
"What are the advantages of conv2d_same over conv2d(,padding='SAME') in faster rcnn?",2,303,2018-02-09
OpenCV - detecting missing coins from a tray using a live camera feed,1,500,2018-02-09
Keras - shapes mismatch using convolutional nets,1,93,2018-02-08
How to crop out multiple contours in OpenCV?,0,255,2018-02-08
How to catch possible errors in Json format? [closed],-1,49,2018-02-08
Tensorflow won't matmul inputs and weights. “Dimensions must be equal”,0,358,2018-02-07
How to vectorize a nested for loop in which the second loop is dependent on the first loop in Python?,3,85,2018-02-07
Tensor-flow object detection API match resolution of output images to the input test images,0,338,2018-02-07
How to substract “hue” of an image from the original image using OPENCV,0,578,2018-02-07
MNIST-like issue. Convolutional Neural Network,1,91,2018-02-07
Obtaining reward from console games for Reinforcement Learning,-2,86,2018-02-07
How to remove variations in the y axis of template matching (opencv),1,267,2018-02-07
Sobel edge detection creates noise,0,237,2018-02-07
Orient two objects to face the same direction (Computer Visualization),0,63,2018-02-06
Tensorflow forward pass with dropout,2,367,2018-02-06
Converting Matrix to Image [not RGB] and what it means,0,60,2018-02-05
The confuse about tensorflow's max_pooling function,0,144,2018-02-05
"In MATLAB, why does delaunayTriangulation give different number of triangles for images with 68-landmarks?",0,51,2018-02-04
How to store the predicted classnames from darknet YOLO?,2,708,2018-02-04
Feature map after concatenation,-1,364,2018-02-04
Downsample PCLPointCloud2 keeping it organized,0,613,2018-02-03
Text Extraction from image after detecting text region with contours,6,"6,488",2018-02-03
Deep Learning: Using a pretrained network's earlier activations,2,224,2018-02-03
How to find the center point of this rectangle,-1,"1,770",2018-02-02
How can I consistently read and change each individual pixel using OpenCV with Python when reading pixel value?,-1,68,2018-02-02
No description or tags returned using Microsoft Computer Vision API,1,173,2018-02-02
How to understand RPN phrase in Faster-RCNN,1,286,2018-02-02
Finding the top and bottom y coordinate of a opencv rectangle,0,"2,279",2018-02-02
How to get class activation map in VGG16?,0,"1,527",2018-02-01
Getting error in calculating hog features of multiple images and writing it in a text file,0,136,2018-02-01
Swift 3: How to access the value of matrix_float3x3 in a 48-byte CFData?,4,902,2018-02-01
What's the best way to remove thin line noise from an image?,-1,874,2018-01-31
Reconstruct image from eigenvectors obtained from solving the eigenfunction of Hamiltonian operator in matrix form,0,80,2018-01-31
How to pass data from fragment container activity to another activity,-1,48,2018-01-31
How to oversample image dataset using Python?,2,"1,275",2018-01-30
How to upload dataset consisting of video files and use it in colaboratory? [closed],-3,153,2018-01-30
Find angle between normal and perspective images,2,673,2018-01-30
Caffe loss doesn't decrease from start to end,0,156,2018-01-30
Problems downloading something-something datasets,1,200,2018-01-30
How to segment two objects in a picture using opencv?,-1,75,2018-01-30
Cropping faces from an image using OpenCV in Python,5,"4,114",2018-01-30
Caffe2's equivalent to Caffe's Net.backward()?,2,129,2018-01-29
2D Image to 3D world Coordinates,1,688,2018-01-29
Fittest polygon bounding objects in an image,-1,275,2018-01-28
How to Guess the 6-D Location of an Object relative to a calibrated Camera,0,66,2018-01-28
PCA making my image garbage,2,92,2018-01-28
Adding new features to the output of Flatten() layer in Keras,2,"1,786",2018-01-27
Use both images and other features for classification,2,99,2018-01-27
What is the most suitable descriptor to use for object detection?,0,49,2018-01-26
Image Recognition - Classifying an image in an image (i.e classify an object based on surrounding objects)?,1,54,2018-01-26
Split feature maps (3D arrays) into 2D arrays,3,"1,075",2018-01-26
Understanding and tracking of metrics in object detection,1,"1,760",2018-01-26
How load cv2.KeyPoint and Descriptors correctly on OpenCV 3 with Python 3?,2,761,2018-01-26
How to reorient single character images properly with opencv,3,226,2018-01-26
Subtracting two images in Computer Vision,-1,196,2018-01-25
Calculating output_shape when using 3d transpose convolutions in Tensorflow,1,559,2018-01-25
Does homography hold between two images for a planar scene if camera translation is also in the Z direction?,1,715,2018-01-25
Reduce number of pixels to obtain low-resolution image,1,347,2018-01-25
PCA reducing the accuracy of my neural network and also causing to overfit,-1,195,2018-01-24
How to train a FCN network while the size of images are not fixed and they are varying?,1,"1,162",2018-01-24
Crop different portions of image from 4D array for data augmentation,1,266,2018-01-23
Handling Results from Computer Vision API,1,377,2018-01-23
Perspective N point solution: Position drifting linearly with rotation angles?,0,361,2018-01-23
I need to create a sample video to visualize how HaarCascade works on OpenCV (code do not works),0,71,2018-01-23
Padding distorting edges of image?,0,176,2018-01-23
Can caffe reshape layer do transpose,1,"1,891",2018-01-23
What “good_new = p1[st==1]” means in Lucas-Kanade Optical Flow code in OpenCV,1,550,2018-01-22
Train a Caffe CNN with Scale Parameter,0,296,2018-01-22
Graph cut based on visibility,1,114,2018-01-21
Input size mismatch error when using pre-trained inceptionV3 model for image classification,1,412,2018-01-21
Identify corners in a photograph of a whiteboard using computer vision,0,25,2018-01-20
Adaptive Canny Edge Detection Algorithm,1,815,2018-01-20
Convex Hull with a predefined number of vertices,1,361,2018-01-20
Store Tensorflow object detection API image output with boxes in CSV format,5,"4,398",2018-01-19
"OpenCV Detecting Multiple, Rotated, Scaled objects",2,447,2018-01-19
"Can Keras ImageDataGenerator transform label points (x,y) accordinlgy to performed augmentation?",6,363,2018-01-18
Upsampling using 3d transpose convolutions in Tensorflow,1,817,2018-01-18
Compute road plane normal with an embedded camera,0,223,2018-01-18
SIFT features and classification of images?,2,"1,662",2018-01-18
Curvature of a one-pixel wide curve,3,737,2018-01-18
Apple Vision framework and body recognition,1,"1,405",2018-01-18
What's the theory behind computing variance of an image?,8,"4,293",2018-01-18
Optimization for making a null class in a one-hot pixel-wise label,0,65,2018-01-17
My inverse compositional homograhy image align cannot converge?,1,97,2018-01-17
Reading pairs of image files at once,0,40,2018-01-17
Find Pitch and Yaw of Face Using Vision Framework,5,765,2018-01-17
No such package 'slim': BUILD file not found - Tensorflow,0,663,2018-01-16
labels should start from 0 or 1 in caffe if use softmaxwithLoss as loss layer?,1,96,2018-01-16
3D image rotation in python,10,"2,338",2018-01-16
Unsure how to train a ML model to recognise static imagery,2,204,2018-01-16
"Unable to properly calculate [a, b] space in Hough transformation for circle detection",0,84,2018-01-16
3D Recontruction from only two 2D images w/ iPhone 7 camera,0,394,2018-01-15
defining a siamese network in tensorflow,1,531,2018-01-15
preproccessing image data from csv file using pandas [duplicate],0,140,2018-01-15
facing error in loading image data from csv fiile,0,35,2018-01-14
Basic space carving algorithm,1,873,2018-01-14
How Count each vehicle only once in Traffic vehicle counter?,1,"1,281",2018-01-13
Space carving of tetrahedra [duplicate],1,62,2018-01-13
Binary Image Classification with CNN - best practices for choosing “negative” dataset? [closed],3,"1,484",2018-01-12
How to choose the Image Kernel size?,0,163,2018-01-12
Explain about rBRIEF and steered BRIEF in ORB,1,458,2018-01-12
Implementing Otsu binarization from scratch python,3,"6,497",2018-01-11
Tensorflow prediction on large number of images is slow,0,"1,647",2018-01-11
Matlab. How to implement tracking with counter on top of boxes?,0,241,2018-01-11
How to post image instead of URL in microsoft azure analyze image API using javascript ?,1,"1,598",2018-01-11
DataFlow appears to be stuck. - on reading images from Google Storage,0,74,2018-01-11
Filter numpy array and restack array as multidimensional matrix [closed],1,97,2018-01-10
detect orientation of sub image,1,733,2018-01-10
How exactly does 'order' parameter in imgaug.augmenters.Affine work?,2,167,2018-01-10
conv2d on non-rectangular image in Tensorflow,1,165,2018-01-10
Recognize objects while falling - viewpoint variation,2,78,2018-01-10
Fundamental matrix correspondence equation results meaning,2,151,2018-01-10
Migrate Halcon code to OpenCV,1,"2,894",2018-01-10
Cropping keypoints vs. cropping image and finding keypoints,1,333,2018-01-10
Are neural networks capable of estimating human facial attractiveness in 2018? [closed],-2,643,2018-01-10
Finding local maxima with TensorFlow,0,751,2018-01-09
Google cloud vision batch process of large number of images using python,4,503,2018-01-09
Details about iphone arkit planeDetection,0,180,2018-01-09
Algorithm 14.2 Prince Computer Vision ML learning of intrinsic parameters,0,39,2018-01-09
How can I take a photo of a detected rectangle in Apple Vision framework,4,"2,891",2018-01-09
"Matlab, vision.peopledetector with Motion-Based Multiple Object Tracking?",2,456,2018-01-09
opencv: call to “Mat” is ambiguous,0,468,2018-01-09
Image processing : Extract background class from annotated images,1,44,2018-01-08
How to use Eigen Jacobi SVD with Eigen Affine Matrix,0,526,2018-01-08
3d point closest to multiple lines in 3D space,3,"1,252",2018-01-08
Can't run OpenCV Emgu.CV,0,321,2018-01-07
Memory used up for loading data alone in Keras program,0,245,2018-01-06
Why does Keras model.predict() result in different probabilities based on the size of testing data?,1,394,2018-01-06
Creating a tuple of image pairs,-1,309,2018-01-06
Is there a difference between passing an image vs. its raw data,1,42,2018-01-06
"Epipolar Geometry, Not Visually sane output in OpenCV",1,578,2018-01-06
Extract selected region from image with OpenCV,0,"1,138",2018-01-05
OpenCV: Match an unknown object (but different from background) near a coordinate,0,37,2018-01-05
Differentiate dark and light areas in image [closed],-2,607,2018-01-05
Custom Imagenet Dataset,3,151,2018-01-05
How to recognize blurry bar code image? [closed],-1,794,2018-01-05
"Among object detection frameworks which is better in case of time, accuracy, object detection and prediction [closed]",0,454,2018-01-05
How can I compute the covariance of a camera-based relative pose measurement?,1,511,2018-01-05
Detecting number crossing line in computer vision,-2,949,2018-01-04
How can I get Camera Calibration Data on iOS? aka AVCameraCalibrationData,2,"2,994",2018-01-04
Detect Rectangle Border On a page [ OpencCV ],-1,309,2018-01-04
How does Yolo2 create anchor boxes with only two points?,0,527,2018-01-04
Why scale pixels between -1 and 1 sample-wise in the preprocess step for image classification,0,100,2018-01-03
Parallel processing of frames in a video python,1,"1,265",2018-01-03
How to detect rectangular items in image with Python,7,"1,331",2018-01-02
SimpleITK Resize images,2,"4,857",2018-01-02
Convert html/css file to pdf file [closed],-3,269,2018-01-02
Why do I get a small values with InceptionV3 ? how to set a threshold to detect the present classes in the image?,-1,83,2018-01-02
How to use the integral image to detect intensity changes inside a ROI?,1,710,2018-01-02
Why can't use `cv2.cv.BoxPoints` in OpenCV (Python)?,6,"12,124",2018-01-02
ORB matching on OpenCV,0,716,2018-01-02
TensorFlow error: logits and labels must be the same size?,0,397,2018-01-01
error with python saying invalid syntax trying to create list of struct,0,357,2018-01-01
How to avoid gray border after scaling an image with transparent pixels,0,162,2017-12-31
Is there a way to cancel a Vision Framework request (VNDetectTextRectanglesRequest) once triggered?,3,111,2017-12-30
Multiple Vision Requests per Frame,2,450,2017-12-30
Applying a specific High pass filter on a RGB image in numpy,1,"1,141",2017-12-29
Having problems interpreting and implementing radial distortion correction,0,64,2017-12-29
How does MTCNN perform vs DLIB for face detection?,12,"4,141",2017-12-28
Data Entry Automation by Field Identification and Optical Character Recognition (OCR) for Handwriting on Predefined Forms,0,"1,430",2017-12-28
"Recognize specific images, not the objects in the images",0,182,2017-12-28
Convolve 2 tensors within a model - Keras,0,195,2017-12-28
Homography when camera translation (for stitching),1,"1,014",2017-12-28
Neural network with a single out with tensorflow,0,177,2017-12-28
Integrate RANSAC to compute essential matrix,0,287,2017-12-27
How to interpolate holes in smooth image in opencv?,0,377,2017-12-27
Python Rotate image about camera axis,9,"1,054",2017-12-27
Finetuning DNN with continuous outputs in the last layer,0,175,2017-12-27
Transfer learning with Eulidean loss in the final layer,0,58,2017-12-27
How a Convolutional Neural Net handles channels,4,"1,540",2017-12-26
YOLO performance on iOS devices? [closed],-4,"1,305",2017-12-26
How can I evaluate FaceNet embeddings for face verification on LFW?,0,934,2017-12-26
Error in implementing SVM,-1,128,2017-12-26
Facenet: Using Ensembles of Face Embedding Sets,2,418,2017-12-26
python libjpeg8d installation issue,1,378,2017-12-25
opencv c++ Edge detection to find edge that the top of it is white and the bottom is black,-6,490,2017-12-25
Finding Corner points of Scrabble Board in an image,2,497,2017-12-25
MobileNet Pre-Trained Model - Classification,-1,190,2017-12-25
Detect general lines in images,1,95,2017-12-24
AdaBoost and Viola Jones: What training set to use? [closed],1,798,2017-12-23
Why val loss increasing while val accuracy remain increasing?,0,452,2017-12-23
Slow processing time to extract region if interest,1,135,2017-12-23
Rectification fisheye lens onto a plane,0,344,2017-12-22
Need help understanding the Perspective-Three-Point,2,40,2017-12-22
Background Subtraction and Grab Cut,2,230,2017-12-21
python str to tensorflow tf.string tensor,0,"1,074",2017-12-21
Convert VNRectangleObservation points to other coordinate system,6,"2,309",2017-12-21
How to make predictions with tf.estimator.Estimator from checkpoint?,8,"6,523",2017-12-20
How to detect an object across overlapping cameras,1,405,2017-12-20
Image classifier with Keras not converging,0,380,2017-12-20
Reconstruct Image from overlapping patches of image,0,735,2017-12-20
Camera Intrinsic Matrix for DJI Phantom 4,1,787,2017-12-19
Why does decomposing homography matrix need camera intrinsics?,2,797,2017-12-19
Recognition of Geometric shapes for ridges,1,180,2017-12-19
Why do I get a color noise map when I use an array of floats with imshow() but if I use uint8 I get the image I want?,1,202,2017-12-19
Rotation Invariant Number Recognition,1,256,2017-12-18
"How to turn a pair of X, Y points in decimal into an image more accurately?",0,65,2017-12-18
(Tensorflow) What is the correct NN needed for this task?,0,83,2017-12-18
Calculate histogram of gradients (HOG) of a fixed length regardless of image size,0,245,2017-12-18
How to determine if a point is within an polygon consist of horizontal and vertical lines only?,-1,229,2017-12-17
Get ImagePlus objects from multiple ROIs using ImageJ,0,245,2017-12-17
Fastest way to compute image dataset channel wise mean and standard deviation in Python,10,"8,790",2017-12-16
How to prevent a lazy Convolutional Neural Network?,5,235,2017-12-16
How to write a Roi function by hand in opencv2,1,98,2017-12-16
Find geomethric center of object and rotate it to maximize bounding box height,2,543,2017-12-16
What is the relation between time taken to detect an object in an image and training an image? [closed],0,154,2017-12-16
How to detect a small object in an uncalibrated environment,0,94,2017-12-15
How to optimize the following fragment of C++ code - zero crossings in a volume,1,182,2017-12-15
Basic Image processing queries,0,72,2017-12-15
Program abruptly shutting off Raspberry Pi,0,106,2017-12-14
Best-fit relative orientations and locations of stereo cameras,0,54,2017-12-14
Identify bordered sections on standardized images and crop accordingly in python,1,283,2017-12-14
How can I enrich a Convolutional Neural Network with meta information?,4,877,2017-12-14
how can i use surf feature in hierarchical clustering,0,225,2017-12-14
Nonetype Error on saving model in keras,2,742,2017-12-13
Finding Intrinsic parameters of a Digital Camera,0,374,2017-12-13
Annotations causing errors with Object Detection in Turi Create,1,305,2017-12-13
OpenCV perspective transform with camera roll and pitch correction,1,466,2017-12-13
Python function not optimizing,0,103,2017-12-13
Non unique homography matrices for planar decomposition?,0,95,2017-12-12
Assigning labels to HOG features for training an SVM classifier,-1,204,2017-12-12
Issues while warping image using Homography mat constructed using matches given by BF Matcher,0,113,2017-12-12
How to change voice pitch without noise using web audio javascript?,2,343,2017-12-12
High resolution to low resolution,0,54,2017-12-12
Intersection over union but replacing the union with the minimum area in MATLAB,2,764,2017-12-11
How can I get the perpendicular distances between each boundary point to the hough line?,1,651,2017-12-11
Possible to pack bounding boxes and labels with images in RecordIO?,1,343,2017-12-11
recognize playing cards in an image,1,"2,358",2017-12-10
Tensorflow Custom Model in OpenCV,1,945,2017-12-10
Rewriting Sequential model using Functional API,0,373,2017-12-10
Unknown output of OpenCV's calcOpticalFlowFarneback,5,"1,799",2017-12-09
How to use tf.nn.crelu in tensorflow?,1,"1,016",2017-12-08
Gauge percent similarity of line drawings in OpenCV,0,126,2017-12-08
What is the fastest way to use Tensorflow Object Detection API as a flat image recognizer?,-2,467,2017-12-08
How to neural network differentiate between images in flatten rows,-1,134,2017-12-08
Python OpenCV - Trying to identify a completely visible tile (all four edges are visible) and draw a green contour edges,0,674,2017-12-08
Tensorflow CNN with custom images with RGB values,1,635,2017-12-07
Finding a plane normal from homography of 2 images?,2,409,2017-12-07
CNN - Image Resizing VS Padding (keeping aspect ratio or not?),33,"11,080",2017-12-07
Find location in object,1,137,2017-12-07
Determining homography from known planes?,1,275,2017-12-07
MATLAB - Run webcam parallel to processing,0,65,2017-12-07
keras: Use one model output as another model input,10,"8,112",2017-12-06
Number of steps in the training of each stage of the haar cascade is very high (OpenCV),0,176,2017-12-06
Lucas–Kanade method vs Kanade–Lucas–Tomasi feature tracker,3,"1,438",2017-12-05
Camera Pose Estimation With OpenCV and Python,1,"2,431",2017-12-05
I use the OpenMp in my code and get the error result,0,52,2017-12-05
Are there cameras that capture not only color but the actual depth?,1,78,2017-12-05
Keras model - Unet Image Segmentation,1,"2,066",2017-12-05
Robust way to parse an image of a table,1,262,2017-12-05
cv2.fitEllipse creates an ellipse totally different from what it should be,0,130,2017-12-05
Why does OpenCV's Meanshift tracking algorithm only track object the first time?,1,417,2017-12-04
How can I transform perspective of object on image?,1,58,2017-12-04
Detecting and Comparing Shapes between two images,2,"3,693",2017-12-04
Caffe test net with images as labels,1,509,2017-12-04
convnet suddenly drop accuracy,0,191,2017-12-04
OpenCv bitwise Operations physical meaning,2,564,2017-12-03
ResourceExhaustedError: OOM during training network on Keras,3,310,2017-12-03
Recognize eye borders,0,80,2017-12-03
Why in convolutional neural network 3 channels when con-vol into 3 channels filter produce only 1 channel,0,603,2017-12-03
h5py flipping dimensions of images,0,335,2017-12-03
How to confidently validate object detection results returned from Google Cloud Vision,0,214,2017-12-03
no module cv on jupyter,0,726,2017-12-02
I am trying to capture and save a video file by Open-CV but it's not playing,0,47,2017-12-02
Removal Background with Shadows on HUE,0,425,2017-12-01
How to pass modify CGAL's Point Value?,0,50,2017-12-01
How can I draw a rectangle around a colored object in open cv python?,0,"3,244",2017-11-30
R - computer vision image matching - nearest neighbour for SURF descriptor,0,342,2017-11-30
how to print out each class's Average Precision using Mxnet Faster RCNN for object detection,1,139,2017-11-30
computer vision - Counting small circles in an image,4,"3,370",2017-11-30
Possible errors in a paper about RANSAC,0,22,2017-11-30
Find 3D object location with known camera positions and matrices,2,919,2017-11-30
What are good resources for learning and implementing photogrammetry?,-3,175,2017-11-29
Retrained inception_v3 model deployed in Cloud ML Engine always outputs the same predictions,5,614,2017-11-29
ransac with homography vs 8/5 point algorithms,0,413,2017-11-29
Computing sum of squared differences between to images in matlab,0,835,2017-11-29
Estimation of similarity score of two images based on extracted SIFT descriptors by Euclidean distance (or any other distance computational technique),1,"2,066",2017-11-29
Export a file as .ai (adobe illustrator),0,442,2017-11-29
OpenCV - how to crop out the rear of a truck in a scene?,3,244,2017-11-28
Working on using Keras VGG16 — Trouble output shapes,0,609,2017-11-28
Keras accuracy never exceeds 19%,0,225,2017-11-28
Why angle of parallel lines is not same? opencv c++,-2,107,2017-11-28
Image segmentation on blood vessels in python,1,398,2017-11-28
How does cv2.floodfill work?,0,"13,939",2017-11-27
Extracting buildings contours,0,147,2017-11-27
Obtain all R-G-B in an image,0,133,2017-11-27
Difference between zero crossing and threshold,0,"1,683",2017-11-26
error: (-215) scn == 3 || scn == 4 in function cvtColor when usig video from webcam in Ubuntu,0,"1,263",2017-11-26
What is the meaning of rank 4 of data In the flow method of ImageDataGenerator (Keras) which has argument x,3,"8,805",2017-11-26
What's the fastest way to draw sth on UIView?,0,45,2017-11-26
TensorFlow (Neural Network) FC output size,0,108,2017-11-25
Can I convert any matrix to an image?,2,39,2017-11-24
Finding displacement between two camera frames,0,327,2017-11-24
How to see exact resized image is put into Vision framework?,0,135,2017-11-24
OpenCV - Feature Matching vs Optical Flow,9,"7,629",2017-11-24
Black & white image document clustering,5,490,2017-11-23
Keras ImageDataGenerator: random transform,2,"2,426",2017-11-23
Using Matlab imfindcircles function to find circles,0,292,2017-11-23
why the CvInvoke.CalcOpticalFlowFarneback () method uses a lot of memory ?,0,164,2017-11-23
Issue with shuffling image to a hdf5 file,0,146,2017-11-23
single shot multibox detector: which feature maps do the 4x4 and 8x8 refer to?,0,41,2017-11-23
Binarize an image,1,"2,023",2017-11-22
Explain the intuition behind a two dimensional image with multiple channels in computer vision,0,49,2017-11-22
"Given dlib's 68-point facial landmarks, determine how good they are",0,975,2017-11-22
Can't draw the epipolar lines in camera calibration and 3D- reconstruction using opencv & python,0,598,2017-11-22
Conv net initialization,1,71,2017-11-22
is it possible to use solvePnP to find the actual position of 4 corner points?,2,858,2017-11-21
imagePoints output of projectPoints(),1,695,2017-11-21
"In caffe, py-faster-rcnn, “scores” return a large matrix, why?",1,139,2017-11-21
"Check failed: ReadProtoFromBinaryFile(param_file, param) Failed to parse NetParameter file",1,573,2017-11-21
"In opencv,It's too slow by use Mat type to calculate the Mahalanobis distance. How can i improve the efficiency？",-2,98,2017-11-21
how to implement randomized hough transform to detect line?,-2,826,2017-11-21
Stereo map using Post-filtering,1,590,2017-11-21
How to visualize the image with more than 3 channels?,1,335,2017-11-21
Need help in understanding error for cv2.undistortPoints(),1,"1,193",2017-11-20
Can we use pixel location as feature in feature vector?,0,62,2017-11-20
Optimizing webcam picture rate python/cv2,0,322,2017-11-20
Detect rectangle in picture with various perspective and lighting,0,747,2017-11-20
Python browser game bot - How to best gather information from numbers that are displayed slightly different every time?,0,334,2017-11-19
How to compute similarity score between two images using their feature vectors?,-1,470,2017-11-19
How to superimpose two stereo images so that they become aligned? (Camera intrinsics and extrinsics known),1,111,2017-11-19
Frequency Domain Filtering opencv c++?,1,"1,031",2017-11-19
Group numbers in a certain way in MATLAB,1,51,2017-11-19
Why is ReLU is used as activation unit in Convolutional Neural Network?,1,546,2017-11-18
License plate horizontal location,0,263,2017-11-18
Is there a way of removing pixels in an image that have less than two neighbors using opencv?,1,216,2017-11-17
Evaluating performance of cascade classifier,1,301,2017-11-17
How to detect colored patches in an image using OpenCV?,6,"3,212",2017-11-17
Properly rectifying stereo images for GPU (opencv),12,"1,617",2017-11-16
How to check if a point is inside a set of contours,0,"2,107",2017-11-16
Background subtraction when background brightness is unknown,2,642,2017-11-16
"Error importing tensorflow in Python 3 on Ubuntu 16.04 SyntaxError: l.append(“%s=%s” % (attr, `value`))",2,970,2017-11-16
how is the dimension of the activation being as an input to the pooling layer,0,48,2017-11-15
How to output tensor flow prediction results in .csv?,1,"2,596",2017-11-15
Find surfaces in 3d image,0,236,2017-11-15
How to evaluate distortion correction algorithm,2,418,2017-11-15
Extracting synced RGB and depth image from kinect v2 using pylibfreenect2,0,683,2017-11-15
Text recognition app,1,513,2017-11-14
