OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
PAS-TOKYO-FY20-01,U.S. Embassy Tokyo PAS Annual Program Statement,DOS-JPN,U.S. Mission to Japan,200000,,"Tokyo PAS
Grants Management",,tokyopasgrants@state.gov,,,09/30/2019,01/31/2020,12/18/2019 23:58:18,Synopsis 2
72044020RFA00001,Improving the quality of life of persons with disabilities in provinces sprayed with Agent Orange in Vietnam,USAID-VIE,USAID-VIETNAM,,2,Van Trinh,,vantrinh@usaid.gov,,,12/06/2019,02/04/2020,01/17/2020 3:52:17,Synopsis 3
S-LMAQM-10-RFA-004,Journalism School Partnership Program with the Caucasus School of Journalism and Media Management (CSJMM),DOS-PA,Bureau of Global Public Affairs,750000,1,"Veronica Thompson
Grants Management Specialist
",,thompsonvr@state.gov,,,03/01/2010,04/30/2010,04/12/2010 6:52:12,Synopsis 3
720FDA20APS00002,SCALING OF HERMETIC POST HARVEST STORAGE TECHNOLOGIES AMONG SMALLHOLDER FARMERS,USAID,Agency for International Development,500000,1,Mr. Joseph Dever,,jdever@usaid.gov,,,02/28/2020,05/08/2020,02/28/2020 17:50:28,Synopsis 2
P20AS00067,Youth Heritage Project in Washington State,DOI-NPS,National Park Service,175000,1,"Jason Whitehead 4156232254
Jason_Whitehead@nps.gov",,Jason_Whitehead@nps.gov,,,05/06/2020,,05/06/2020 12:23:06,Synopsis 1
20CS19,Support Services for Community Supervision Leadership Symposium,USDOJ-BOP-NIC,National Institute of Corrections,60000,1,"Cameron D Coblentz
Grantor
Phone 202-514-0053",,ccoblentz@bop.gov,,,05/27/2020,07/27/2020,05/28/2020 8:51:28,Synopsis 2
ED-GRANTS-060120-002,Office of Elementary and Secondary Education: State Tribal Education Partnership Grants to Tribal Educational Agencies CFDA Number 84.415A,ED,Department of Education,2000000,6,"Shahla Ortega, U.S. Department of Education, 400 Maryland Avenue, SW, Room 3W245, Washington, DC 20202-6450.  Telephone: (202)-453-5602.  
Email:  Shahla.Ortega@ed.gov.",,Shahla.Ortega@ed.gov,,,06/01/2020,07/31/2020,06/01/2020 7:50:01,Synopsis 3
7200AA18APS00003,"Science, Technology, Innovation, and Partnerships in Higher Education Program",USAID,Agency for International Development,,,"Trenae Bonner
Contract and Agreement Specialist",,tbonner@usaid.gov,,,03/05/2018,03/04/2020,02/07/2019 14:38:07,Synopsis 6
FR-5500-N-17,Choice Neighborhood Initiative Planning Grant,HUD,Department of Housing and Urban Development,3600000,12,"Applicants If you have a question or need a clarification, you may send an email message to ChoiceNeighborhoods@hud.gov",,ChoiceNeighborhoods@hud.gov,,,06/06/2011,08/08/2011,06/06/2011 15:34:06,Synopsis 1
ED-GRANTS-021213-001,Office of Innovation and Improvement (OII): Supporting Effective Educator Development (SEED) Grant Program CFDA Number 84.367D,ED,Department of Education,25349859,3,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
Richard Wilson
U.S. Department of Education
400 Maryland Avenue SW., room 4C125
Washington, DC 20202-5960. 
Telephone: (202) 453-6709, or by email: SEED@ed.gov.

",,SEED@ed.gov,,,02/12/2013,04/15/2013,02/12/2013 9:09:12,Synopsis 1
RFA-168-17-000005,USAID Reconciliation Activity,USAID-BOS,Bosnia USAID-Herzegovina,,1,"Sanela Pasanovic
Acquisition - Assistant Specialist
Phone 387 33 704 262",,ssalkic@usaid.gov,,,04/28/2017,05/31/2017,05/17/2017 8:36:17,Synopsis 3
CDC-RFA-CE19-1901,National Sexual Violence Technical Assistance Resource Center for Prevention of Sexual Violence,HHS-CDC-NCIPC,Centers for Disease Control - NCIPC,7500000,1,"Ana Arroyo Ortiz
ala2@cdc.gov",,ala2@cdc.gov,,,04/05/2019,06/07/2019,04/05/2019 11:18:05,Synopsis 1
USDA-NIFA-TCEG-002777,Tribal Colleges Education Equity Program,USDA-NIFA,National Institute of Food and Agriculture,3000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,12/16/2009,03/22/2010,12/16/2009 11:01:16,Synopsis 1
ED-GRANTS-041409-001,State Personnel Development Grants (SPDG) Program CFDA 84.323A,ED,Department of Education,4965000,5,"Julius Cotton
ED Grants.gov Systems FIND Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Julius Cotton 
ED Grants.gov FIND Systems Admin. 
Phone 202-245-6140 
julius.cotton@ed.gov 
Program Manager: 
Jennifer Doolittle 
U.S. Department of Education 
400 Maryland Avenue, SW., room 4096 
Potomac Center Plaza (PCP) 
Washington, DC 20202-2550 
Telephone: (202) 245-6673 or e-mail:",,Jennifer.Doolittle@ed.gov,,,04/14/2009,05/29/2009,04/14/2009 9:23:14,Synopsis 1
ED-GRANTS-042109-002,Foreign Language Assistance Program--Local Educational Agencies CFDA 84.293B,ED,Department of Education,8602733,43,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Managers: 
Trini Torres-Carrion 
U.S. Department of Education 
400 Maryland Avenue, SW., room 5C145, Washington, DC 20202-6510 
Telephone: (202) 401-1445 or e-mail: trinidad.torres-carrion@ed.gov 
Diana Schneider 
U.S. Department of Education 
400 Maryland Avenue, SW., room 5C139 
Washington, DC 20202-6510 
Telephone: (202) 401-1456 or e-mail:",,diana.schneider@ed.gov,,,04/21/2009,05/27/2009,04/21/2009 16:32:21,Synopsis 1
ECA-A-S-X-09-04,"U.S.  Russia Language, Technology, Math, and Science Program",DOS-ECA,Bureau Of Educational and Cultural Affairs,300000,1,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,04/28/2009,06/08/2009,04/28/2009 9:43:28,Synopsis 1
APS-623-10-000001,Youth Empowerment Program in Kenya,USAID-KEN,Kenya USAID-Nairobi,14000000,12,"Lisa Whitley
USAID/Kenya
E-mail: yesyouthcan@usaid.gov

",,yesyouthcan@usaid.gov,,,05/27/2010,,05/27/2010 4:28:27,Synopsis 2
ED-GRANTS-052510-001,Office of Special Education and Rehabilitative Services (OSERS): State Personnel Development Grants (SPDG) Program CFDA Number 84.323A,ED,Department of Education,10000000,10,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
Jennifer Coffey
U.S. Department of Education
400 Maryland Avenue, SW., Room 4096
Potomac Center Plaza (PCP)
Washington, DC 20202-2550
Telephone: (202) 245-6673 or e-Mail:",,Jennifer.Coffey@ed.gov,,,05/25/2010,07/09/2010,05/25/2010 11:24:25,Synopsis 2
ED-GRANTS-012110-001,Teaching American History Grant Program CFDA 84.215X,ED,Department of Education,118952000,120,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Managers:
Alex Stein, Margarita Melendez, or 
Bonnie Carter
U.S. Department of Education
400 Maryland Avenue, SW., Room 4W206
Washington, DC 20202-5960. 
Telephone: (202) 205-9085, (202) 
260-3548, or (202) 401-3576 or by e-mail:",,TeachingAmericanHistory@ed.gov,,,01/21/2010,03/22/2010,01/21/2010 11:51:21,Synopsis 1
USDA-NIFA-AFRI-003037,Agriculture and Food Research Initiative  Childhood Obesity Prevention,USDA-NIFA,National Institute of Food and Agriculture,25000000,28,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET. 
",,electronic@nifa.usda.gov,,,03/22/2010,08/03/2010,03/30/2010 17:01:30,Synopsis 2
CNCS-GRANTS-011609-002,Learn and Serve America Community-Based Programs FY 2009,CNCS,Corporation for National and Community Service,4200000,7,"Cara Patrick 
202-606-7510",,lsacommunity@cns.gov,,,01/16/2009,04/14/2009,03/27/2009 14:29:27,Synopsis 2
ECA-PE-C-PY-08-11,Youth Exchange and Study (YES) Abroad Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,1000000,4,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,03/21/2008,05/15/2008,03/21/2008 14:55:21,Synopsis 1
ECA-A-L-08-02,English Language Teaching (ELT) Materials Development Project and English Language Educators Summer Institute,DOS-ECA,Bureau Of Educational and Cultural Affairs,500000,1,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,03/18/2008,05/13/2008,03/18/2008 9:31:18,Synopsis 1
NOAA-NOS-NMS-2012-2003071,Fiscal Year 2012 NOAA California Bay Watershed Education and Training Program,DOC,Department of Commerce,2000000,35,"Steve Drescher
Policy Advisor
",,steve.j.drescher@noaa.gov,,,07/01/2011,10/04/2011,07/01/2011 7:11:01,Synopsis 1
ED-GRANTS-052611-001,Technical Assistance and Dissemination To Improve Services and Results for Children With Disabilities--National Assessment Center CFDA Number 84.326G,ED,Department of Education,1000000,1,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
David Egnor
U.S. Department of Education
400 Maryland Avenue, SW., Room 4054
Potomac Center Plaza (PCP)
Washington, DC 20202-2550
Telephone: (202) 245-7334 or e-Mail:",,David.Egnor@ed.gov,,,05/26/2011,07/11/2011,05/26/2011 10:46:26,Synopsis 1
CNCS-GRANTS-02012011,Learn and Serve America School-Based Indian Tribes and U.S. Territories FY 2011,CNCS,Corporation for National and Community Service,650000,4,"Calvin Dawson
CNCS-Learn and Serve America
800-942-2677",,LSATribesTerritories@cns.gov,,,02/01/2011,03/03/2011,02/01/2011 11:35:01,Synopsis 1
BJA-2011-2866,Criminal Intelligence System Operating Policies (28 CFR Part 23) National Training and Technical Assistance Program,USDOJ-OJP-BJA,Bureau of Justice Assistance,,20,Grants.gov Customer Support Hotline at 8005184726,,support@grants.gov,,,12/07/2010,02/10/2011,12/07/2010 9:26:07,Synopsis 2
ED-GRANTS-051412-003,Office of Postsecondary Education (OPE): Undergraduate International Studies and Foreign Language (UISFL) Program CFDA Number 84.016A,ED,Department of Education,1794040,15,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
Michelle Guilfoil
Undergraduate International Studies and Foreign Language Program
U.S. Department of Education
1990 K Street NW., Room 6098,
Washington, DC 20006-8521. 
Telephone: (202) 502-7625 or by email: michelle.guilfoil@ed.gov.",,michelle.guilfoil@ed.gov,,,05/15/2012,06/29/2012,05/15/2012 16:15:15,Synopsis 1
NOAA-NOS-NMS-2013-2003447,Fiscal Year 2013 NOAA California Bay Watershed Education and Training (B-WET) Program,DOC,Department of Commerce,,15,"Ms. Seaberry J. Nachbar, 99 Pacific Street, Building 455, Monterey, CA 93940
Telephone: 831-647-4204 ",,seaberry.nachbar@noaa.gov,,,08/28/2012,11/01/2012,08/28/2012 15:30:28,Synopsis 1
SCSKAB-13-CA-033-SCA-07082013,"U.S.-Afghan University Partnership with Kabul Polytechnic University in Geology and Mining, Establishing a Geographic Information System (GIS) Department",DOS-AFG,U.S. Mission to Afghanistan,1000000,1,"Pedro Palugyai, Grants Manager, Public Affairs Section, U.S. Embassy, Kabul, Afghanistan ",,KabulPDProposals@state.gov,,,07/08/2013,08/07/2013,07/08/2013 14:01:08,Synopsis 1
NOAA-NOS-NMS-2014-2003868,2014 NOAA California Bay Watershed Education and Training (B-WET) Program,DOC,Department of Commerce,800000,15,"Monterey Bay National Marine Sanctuary, 99 Pacific Street, Bldg 455, Monterey, CA 93940; Attention: Seaberry Nachbar,  or via telephone: 831-647-4204",,http://sanctuaries.noaa.gov/news/bwet/welcome.html,,,11/12/2013,01/16/2014,11/12/2013 9:47:12,Synopsis 1
USDA-NIFA-AFRI-003968,Agriculture and Food Research Initiative: Agriculture and Natural Resources Science for Climate Variability and Change,USDA-NIFA,National Institute of Food and Agriculture,5000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays ",,electronic@nifa.usda.gov,,,11/15/2012,04/15/2013,11/15/2012 12:01:15,Synopsis 1
ECA-PE-C-PY-12-48,"Workshops for Youth Leaders in Teaching of English and Social Media, and Civil Society",DOS-ECA,Bureau Of Educational and Cultural Affairs,750000,2,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,05/01/2012,05/31/2012,05/01/2012 13:37:01,Synopsis 2
NOAA-NWS-NWSPO-2017-2004858,NOAA Science Collaboration Program,DOC,Department of Commerce,75000000,1,"Sam Contorno
Research Grants and University Liaison
National Water Center, NOAA/NWS
205 Hackberry Lane
Tuscaloosa, Alabama 35401
205-347-1313",,samuel.contorno@noaa.gov,,,04/12/2016,06/13/2016,04/12/2016 15:18:12,Synopsis 1
SOL-278-16-000006,Health Finance and Governance Activity,USAID-JOR,Jordan USAID-Amman,24500000,5,"Beatrice Diah
Contracts Specialist
Phone 202 216 6305",,bdiah@usaid.gov,,,01/27/2016,04/19/2016,01/27/2016 10:38:27,Synopsis 2
USDA-NIFA-EXCA-005376,Mathematics Curriculum Development for DoDEA Worldwide Department of Defense Schools,USDA-NIFA,National Institute of Food and Agriculture,315000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,08/26/2015,09/08/2015,08/26/2015 9:25:26,Synopsis 1
DOSRUS-15-GR-003,FY 2015 Gap Year Program for Russian Students,DOS-RUS,U.S. Mission to Russia,1800000,1,"Jeni Washeleski
Grants Officer
Phone +7 (495) 728-5058",,GrantsRussia@state.gov,,,05/21/2015,06/26/2015,05/21/2015 2:57:21,Synopsis 1
NOAA-NOS-ONMS-2016-2004702,2016 NOAA California Bay Watershed Education and Training (B-WET) Program,DOC,Department of Commerce,800000,20,"Seaberry Nachbar, 
Monterey Bay National Marine Sanctuary office 
99 Pacific Street, Bldg 455
Monterey, CA 93940
Phone: 831-647-4204",,seaberry.nachbar@noaa.gov,,,10/14/2015,12/16/2015,10/14/2015 16:18:14,Synopsis 1
RFI-687-15-002,Community Capacity for Health in Madagascar,USAID-MAD,Madagascar USAID-Antananarivo,,1,"Sandy Solofonirina
Acquisition & Assistance Specialist",,ssolofonirina@usaid.gov,,,05/18/2015,06/01/2015,05/18/2015 3:06:18,Synopsis 1
ED-GRANTS-032015-002,Office of Elementary and Secondary Education (OESE): Jacob K. Javits Gifted and Talented Students Education Program CFDA Number 84.206A,ED,Department of Education,2500000,6,"Joyce Mays
Management Analyst 
Phone 202-245-6122
joyce.mays@ed.gov
Program Manager:
Jennifer Brianas
U.S. Department of Education
400 Maryland Avenue SW., Room 3E220, Washington, DC 20202-6450
Telephone: (202) 401-0299 or by email: ",,Jennifer.Brianas@ed.gov,,,03/20/2015,05/04/2015,03/23/2015 9:48:23,Synopsis 2
EPA-R7WWPD-15-002,URBAN WATERS MIDDLE BLUE RIVER AMBASSADOR,EPA,Environmental Protection Agency,165000,1,"Jennifer Ousley,913 551 7498",,ousley.jennifer@epa.gov,,,07/10/2015,08/31/2015,07/10/2015 13:54:10,Synopsis 1
PGRD-14-0002,USAID Child Blindness Program,USAID,Agency for International Development,,,"Doug Carpenter
Phone 703-409-1160",,dcarpenter@pgrd.org,,,11/24/2014,12/18/2014,11/24/2014 15:44:24,Synopsis 1
ED-GRANTS-021814-001,Office of Elementary and Secondary Education (OESE): Alaska Native Education Program CFDA Number 84.356A,ED,Department of Education,11020912,22,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
Almita Reed
U.S. Department of Education
400 Maryland Avenue SW., room 3E335
Washington, DC 20202-6200. 
Telephone: (202) 260-1979 or by email: Almita.Reed@ed.gov.",,Almita.Reed@ed.gov,,,02/18/2014,04/21/2014,02/18/2014 9:30:18,Synopsis 1
SCAKAB-13CA-026-05192013,U.S.-Afghan University Partnership with Balkh University in Engineering,DOS-AFG,U.S. Mission to Afghanistan,750000,1,"Pedro Palugyai, Grants Manager, Public Affairs Section, U.S. Embassy, Kabul, Afghanistan",,KabulPDProposals@state.gov,,,05/29/2013,06/30/2013,05/29/2013 18:26:29,Synopsis 1
ECA-A-S-X-08-06,Greek Teacher Professional Development Project,DOS-ECA,Bureau Of Educational and Cultural Affairs,200000,1,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,05/06/2008,06/06/2008,05/06/2008 16:22:06,Synopsis 1
ECA-PE-C-PY-08-68,U.S. - Poland Parliamentary Youth Exchange Leadership Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,250000,1,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,05/06/2008,06/05/2008,05/06/2008 15:56:06,Synopsis 1
ED-GRANTS-031510-001,Foreign Language Assistance Program--Local Educational Agencies with Institutions of Higher Education CFDA 84.293,ED,Department of Education,6168331,30,"Joyce Mays
Management Analyst 
Phone 202-245-6122
joyce.mays@ed.gov
Program Manager:
Rebecca Richey
U.S. Department of Education
400 Maryland Avenue SW., room 5C141 Washington, DC 20202-6510
Telephone:(202)401-1443 or by e-mail:",,rebecca.richey@ed.gov,,,03/16/2010,04/14/2010,03/16/2010 11:59:16,Synopsis 1
CDC-RFA-PS13-1304,Tuberculosis Regional Training and Medical Consultation Centers,HHS-CDC,Centers for Disease Control and Prevention,27978880,5,"CDC
Procurement and Grants Office (PGO)Phone 770-488-2700",,pgotim@cdc.gov,,,07/05/2012,08/20/2012,07/06/2012 17:11:06,Synopsis 2
NEAPI-10-CA-025-MENA-061810,Leaders for Democracy Fellowship II,DOS-NEA-MEPI,Office of the Middle East Partnership Initiative,1000000,1,"Jessica Baker
Quality Support, Inc .Contractor
Phone 202-776-8524",,nea-grants@state.gov,,,06/18/2010,07/30/2010,06/21/2010 10:16:21,Synopsis 2
263-RFI-17-00001,University Centers for Career Development (UCCD),USAID-EGY,Egypt USAID-Cairo,0,1,"Sherine Gerguis
Grantor
Phone 202-25226925",,sgerguis@usaid.gov,,,11/13/2016,12/01/2016,02/20/2017 9:26:20,Synopsis 2
ECA-ECAAS-18-002,FY 2018 Survey of International Educational Exchange Activity in the United States,DOS-ECA,Bureau Of Educational and Cultural Affairs,,,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,04/25/2017,06/22/2017,04/25/2017 11:15:25,Synopsis 3
RFI-612-17-00003,Malawi Agricultural Policy and Implementation Activity (MAPI),USAID-MLW,Malawi USAID-Lilongwe,,,"OAA-MALAWI-SOLICIT@usaid.gov 
",,OAA-MALAWI-SOLICIT@usaid.gov,,,05/30/2017,06/19/2017,05/30/2017 7:29:30,Synopsis 1
EPA-R7WWPD-17-002,URBAN WATERS MIDDLE BLUE RIVER AMBASSADOR,EPA,Environmental Protection Agency,160000,1,"U.S. Environmental Protection Agency, Region 7
ATTN: Jennifer Ousley
913 551 7498",,ousley.jennifer@epa.gov,,,06/27/2017,08/15/2017,07/25/2017 15:33:25,Synopsis 2
SFOP0002346,2018 Cultural Orientation Technical Assistance,DOS-PRM,Bureau of Population Refugees and Migration,,,"Megan Ritter
RitterME@state.gov
",,RitterME@state.gov,,,09/12/2017,11/13/2017,09/22/2017 12:28:22,Synopsis 3
ED-GRANTS-012819-001,Office of Elementary and Secondary Education (OESE): Competitive Grants for State Assessments Program CFDA Number 84.368A,ED,Department of Education,17622000,8,"Julius C Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
julius.cotton@ed.gov
Program Manager:
Donald Peasley, 
Office of Elementary and Secondary Education, 
U.S. Department of Education, 
400 Maryland Avenue SW, Room 3E124, 
Washington, DC 20202-6132. 
Telephone: (202) 453-7982. Email: Donald.Peasley@ed.gov.",,Donald.Peasley@ed.gov,,,01/28/2019,03/29/2019,01/28/2019 8:40:28,Synopsis 1
RFI-USAID-ES-19-01,RFI - New Higher Education Activity,USAID-ELS,El Salvador USAID-San Salvador,,1,"Ileana  Parraga
Acq. & Assistance Specialist
Phone 503-25013327",,iparraga@usaid.gov,,,02/20/2019,03/19/2019,02/20/2019 16:21:20,Synopsis 1
DOSRUS-19-CA-03,FY 2019 Gap Year Program for Russian Students,DOS-RUS,U.S. Mission to Russia,,4,"If you have any questions about the application process, please contact: GrantsRussia@state.gov.",,GrantsRussia@state.gov,,,02/19/2019,05/15/2019,03/11/2019 10:42:11,Synopsis 2
72062120RFA00003,Police and Prisons Activity,USAID-TAN,Tanzania USAID-Dar es Salaam,19800000,1,"Oddo Linuma
Assistance Specialist
Phone 255222294490x4671",,olinuma@usaid.gov,,,12/20/2019,02/13/2020,01/06/2020 6:59:06,Synopsis 1
SFOP0006534,FY 2020 Office of the U.S. Speaker Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,4200000,1,Imani Pitman,,pitmanie@state.gov,,,02/26/2020,04/27/2020,02/26/2020 12:32:26,Synopsis 2
72044020RFA00004,USAID Biodiversity Conservation,USAID-VIE,USAID-VIETNAM,,1,Huyen T Dang,,hdang@usaid.gov,,,02/28/2020,,03/12/2020 5:57:12,Synopsis 2
AID-OAA-L-20-00007,Designing for Sustainable Physical Rehabilitation and Assistive Technology Services in Health Systems,USAID,Agency for International Development,,1,"George S Irby
Contracting Officer
Phone 202-567-5047",,girby@usaid.gov,,,02/14/2020,03/13/2020,03/09/2020 18:58:09,Synopsis 2
USDA-NIFA-SLBCD-007092,Tribal Colleges Extension Program: Special Emphasis,USDA-NIFA,National Institute of Food and Agriculture,1100000,50,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays",,pmyers@nifa.usda.gov,,,03/05/2020,04/30/2020,03/13/2020 16:29:13,Synopsis 2
CDC-RFA-IP19-1901,Immunization and Vaccines for Children,HHS-CDC-NCIRD,Centers for Disease Control - NCIRD,377277423,64,"Elizabeth Sullivan
EMB1@cdc.gov",,EMB1@cdc.gov,,,02/05/2019,05/05/2020,04/20/2020 15:14:20,Synopsis 5
72052420RFA00001,NYCSER YP 2 APS USAID Nicaragua Addendum,USAID-NIC,Nicaragua USAID-Managua,20000000,1,"Carla Vanessa Morales
Acquisition and Assistance Spec.",,oaanicaragua@usaid.gov,,,06/01/2020,06/29/2020,06/19/2020 15:21:19,Synopsis 1
7200AA19RFA00008,Tuberculosis Implementation Framework Agreement (TIFA),USAID,Agency for International Development,,,TIFA@usaid.gov,,TIFA@usaid.gov,,,02/15/2019,04/16/2019,02/15/2019 17:58:15,Synopsis 1
APS-625-16-000001,Call for Public-Private Alliance Concept Papers related to USAID/Senegal's Resilience in the Sahel Enhanced (RISE) Strategy,USAID-SEN,Senegal USAID-Dakar,2000000,5,"Bernadette Daluz
Acquisition and Assistance Sp.
Phone 221-33-869-6100",,bdaluz@usaid.gov,,,10/20/2016,04/14/2017,10/20/2016 11:29:20,Synopsis 1
ECA-PE-C-PY-10-07,Kennedy-Lugar Youth Exchange and Study Program (YES): US YES Inbound Placement and YES Abroad Recruitment Components,DOS-ECA,Bureau Of Educational and Cultural Affairs,9000000,15,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,04/23/2010,06/03/2010,04/23/2010 10:52:23,Synopsis 1
ED-GRANTS-061714-001,Office of Elementary and Secondary Education (OESE): Innovative Approaches to Literacy (IAL) Program CFDA Number 84.215G,ED,Department of Education,24341646,31,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
Melvin Graham
U.S. Department of Education
400 Maryland Avenue SW., Room 3E334
Washington, DC 20202-6200. 
Telephone: (202) 260-8268 or by email: melvin.graham@ed.gov.",,melvin.graham@ed.gov,,,06/17/2014,07/17/2014,06/17/2014 8:56:17,Synopsis 1
USDA-NIFA-AFRI-004031,Agriculture and Food Research Initiative (AFRI): NIFA Fellowships Grant Program,USDA-NIFA,National Institute of Food and Agriculture,6000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays ",,electronic@nifa.usda.gov,,,12/06/2012,03/14/2013,12/19/2012 14:31:19,Synopsis 2
674-11-00045,School Capacity and Innovation Program,USAID-SAF,South Africa USAID-Pretoria,,,"Paul Vacik
Acquisition & Assistance Specialist
Phone 27124522177",,pvacik@usaid.gov,,,06/17/2011,06/15/2012,06/14/2012 3:27:14,Synopsis 2
USDA-NIFA-AHSI-005015,Alaska Native-Serving and Native Hawaiian-Serving Institutions Education Competitive Grants Program (ANNH),USDA-NIFA,National Institute of Food and Agriculture,3000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,03/26/2015,04/27/2015,03/26/2015 8:01:26,Synopsis 1
USDA-FNS-F2S-2017,FY 17 Farm to School Grant Program,USDA-FNS1,Food and Nutrition Service,5000000,75,Farm to School,,farmtoschool@fns.usda.gov,,,09/13/2016,12/08/2016,09/13/2016 9:09:13,Synopsis 1
72066418RFA00002,Tunisia Resilience and Community Empowerment (TRACE),USAID-MERP,Middle East Regional Platform USAID-MERP,,1,"Seilkhan Yeleussizov
Grantor
Phone 49-69-7535-0",,syeleussizov@usaid.gov,,,03/08/2018,04/13/2018,03/30/2018 12:02:30,Synopsis 2
SCAISB-19-AW-009-03082019,"Karachi – Science, Technology, Environment, Mathematics (STEM) Programming",DOS-SA,Bureau of South and Central Asian Affairs,95000,2,PakistanGrants@state.gov,,PakistanGrants@state.gob,,,03/08/2019,05/08/2019,03/15/2019 12:21:15,Synopsis 2
USDA-NIFA-RIGP-006870,Distance Education Grants Program for Institutions of Higher Education in Insular Areas (DEG),USDA-NIFA,National Institute of Food and Agriculture,800000,6,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays",,electronic@nifa.usda.gov,,,08/29/2019,01/23/2020,08/30/2019 12:33:30,Synopsis 1
720-522-18-RFA-00003,Improving Tertiary Violence Prevention,USAID-HON,Honduras USAID-Tegucigalpa,8000000,1,"Blanca Nunez Huezo
Acquisition & Assistance Specialist
Phone 504-236-9320",,bnunez@usaid.gov,,,02/01/2018,03/15/2018,02/01/2018 17:56:01,Synopsis 1
FFP-FY-14-RFA,"FY 2014 Request for Applications for Title II Development Food Assistance Programs for Burundi, Madagascar and Malawi",USAID,Agency for International Development,,,"Juli Majernik 
Grants Manager 
",,jmajernik@usaid.gov,,,01/03/2014,04/03/2014,02/28/2014 16:11:28,Synopsis 3
HDTRA1-08-10-BRCWMD-BAA,DTRA FY2009  2011 Basic Research for Combating Weapons of Mass Destruction (WMD) Broad Agency Announcement (BAA),DOD-DTRA,Defense Threat Reduction Agency,100000000,65,"Gena Leake
Contract Specialist
Phone 000-000-0000",,HDTRA1-08-10-BRCWMD-A@dtra.mil,,,02/12/2009,09/30/2010,10/28/2013 11:50:28,Synopsis 11
72049219APS00001,INITIATIVES FOR DEMOCRACY,USAID-PHI,Philippines USAID-Manila,30000000,4,"Regional Office of Acquisition and Assistance
USAID Philippines",,manila-roaa-rfa@usaid.gov,,,04/15/2019,04/14/2020,04/07/2020 21:46:07,Synopsis 5
72069519RFA00001,GIR'ITEKA (Be Respected) Health Activity,USAID-BUR,Burundi USAID-Bujumbura,,1,"Liliane Gatunange
lgatunange@usaid.gov",,lgatunange@usaid.gov,,,10/18/2019,11/25/2019,11/21/2019 10:13:21,Synopsis 10
